bootstrap_replicate,full_minus_a2c_points,full_score,a2c_pointer_score
1934,2.718483683,76.16141858,73.4429349
1935,1.143541875,77.31505715,76.17151527
1936,1.414779871,76.36557117,74.9507913
1937,1.910935083,77.97214115,76.06120607
1938,1.467378695,75.80855428,74.34117559
1939,1.804223279,76.99712138,75.19289811
1940,1.400666711,76.75313522,75.35246851
1941,1.580479216,76.44636237,74.86588315
1942,1.37705255,75.87834531,74.50129276
1943,1.90725562,77.90316284,75.99590722
1944,2.082645014,77.87144427,75.78879926
1945,1.980193999,77.36654799,75.38635399
1946,2.025992634,76.85940406,74.83341143
1947,2.526156962,75.8681993,73.34204234
1948,1.652481274,75.05547745,73.40299617
1949,2.739759507,76.40479986,73.66504036
1950,1.744955543,75.51090555,73.76595001
1951,1.017786825,77.01763,75.99984318
1952,2.54752333,76.37290739,73.82538406
1953,1.131279991,77.07423888,75.94295889
1954,1.609606837,76.3774665,74.76785966
1955,2.402734914,76.57546966,74.17273475
1956,1.686952693,75.59942218,73.91246949
1957,1.906191468,77.5976088,75.69141733
1958,1.702760655,76.15209648,74.44933583
1959,1.749457063,76.01490061,74.26544355
1960,1.247295694,77.41885923,76.17156353
1961,2.626294163,76.81073154,74.18443738
1962,0.4539056631,76.78341457,76.3295089
1963,1.896778567,75.73153173,73.83475317
1964,0.6430212764,76.65240389,76.00938261
1965,1.737628196,76.82222301,75.08459481
1966,2.157267322,75.98381411,73.82654679
1967,2.029955,77.3318887,75.3019337
1968,3.174921648,76.50453754,73.32961589
1969,1.643297076,76.36589784,74.72260076
1970,1.304460202,77.78622529,76.48176509
1971,1.741471066,77.32851417,75.5870431
1972,2.754697338,76.49582266,73.74112532
1973,2.273383928,76.5017263,74.22834237
1974,2.227017988,76.22099031,73.99397233
1975,2.232980554,77.28770087,75.05472032
1976,1.555929951,76.17073832,74.61480837
1977,1.550159463,76.29030606,74.7401466
1978,1.913535832,76.88524055,74.97170472
1979,1.05329496,76.38043651,75.32714155
1980,2.543935354,76.49191785,73.9479825
1981,0.529710711,75.66414903,75.13443832
1982,1.50185691,76.21927139,74.71741448
1983,1.617142178,76.43249709,74.81535491
1984,0.7887348694,76.9034613,76.11472643
1985,0.745064838,76.80844929,76.06338445
1986,3.116341473,77.72040508,74.60406361
1987,2.41061565,76.73239488,74.32177923
1988,1.472608362,78.18493417,76.71232581
1989,2.103913738,76.7263441,74.62243036
1990,1.903482624,77.17592478,75.27244216
1991,2.500160533,76.75316155,74.25300101
1992,2.656769859,77.59629394,74.93952408
1993,2.110988699,76.83291452,74.72192582
1994,1.647252912,77.20221401,75.5549611
1995,0.9779381207,77.01365855,76.03572043
1996,2.744493148,77.65085055,74.90635741
1997,2.120119159,77.31030908,75.19018993
1998,2.238812896,76.3596507,74.1208378
1999,2.603505478,75.41540446,72.81189898
2000,1.607861874,76.56125417,74.9533923
2001,2.723776603,76.51636527,73.79258867
2002,1.346307998,77.28799859,75.94169059
2003,2.248891199,76.19608891,73.94719772
2004,1.634215566,75.59464224,73.96042668
2005,2.300591876,76.63227978,74.3316879
2006,1.936999766,77.09798585,75.16098609
2007,1.474201966,76.007888,74.53368604
2008,2.767132661,76.17328903,73.40615637
2009,1.38774231,77.61365819,76.22591588
2010,1.338934194,77.48501962,76.14608542
2011,3.468713521,77.15700392,73.6882904
2012,1.788158434,76.69517334,74.90701491
2013,1.227346134,76.7740541,75.54670797
2014,2.606475136,77.08657115,74.48009601
2015,1.879319446,75.9895654,74.11024595
2016,2.867352487,77.25469407,74.38734159
2017,0.9530499083,76.72638677,75.77333686
2018,2.250690912,76.38309828,74.13240737
2019,1.926893087,76.7272759,74.80038281
2020,2.586672591,76.9112257,74.32455311
2021,1.317219727,76.64996763,75.3327479
2022,0.8216478253,77.86569386,77.04404604
2023,2.710086548,76.18860472,73.47851817
2024,2.286599386,77.29409431,75.00749492
2025,1.510479069,76.22991477,74.7194357
2026,1.882235542,76.61340495,74.73116941
2027,2.173689053,77.86007051,75.68638146
2028,2.581520349,76.18067805,73.5991577
2029,1.726672306,75.74688734,74.02021503
2030,2.399393358,77.03952262,74.64012926
2031,1.59927805,77.98272036,76.38344231
2032,1.607064455,75.60966186,74.00259741
2033,2.520148528,76.90567745,74.38552892
2034,2.20695678,77.38719405,75.18023727
2035,2.063462914,77.4482798,75.38481689
2036,1.648115106,77.40597338,75.75785827
2037,3.200287801,77.69098292,74.49069512
2038,2.878019922,77.80695622,74.92893629
2039,1.342115736,77.31385997,75.97174423
2040,1.112072424,75.29148378,74.17941135
2041,1.837196249,76.43370433,74.59650808
2042,1.72875831,76.33108147,74.60232316
2043,2.013516541,76.29707802,74.28356148
2044,2.345500008,76.75256774,74.40706773
2045,2.171527391,76.89712343,74.72559604
2046,2.5935,77.019784,74.426284
2047,2.224109949,76.25345947,74.02934952
2048,2.778680524,77.40160466,74.62292414
2049,2.71943817,76.13601165,73.41657348
2050,1.240227848,76.99240544,75.75217759
2051,2.766822367,76.88275017,74.11592781
2052,2.158298272,77.51468124,75.35638297
2053,2.175147499,76.96214436,74.78699686
2054,1.54218988,77.03221356,75.49002369
2055,0.9377689458,77.10546627,76.16769732
2056,2.584495525,77.90210816,75.31761264
2057,1.620986748,75.98960776,74.36862101
2058,1.627654485,77.31072967,75.68307518
2059,2.97166007,77.07732724,74.10566717
2060,2.059038252,75.61879134,73.55975309
2061,2.665222431,76.60908422,73.94386179
2062,2.009471719,76.9610186,74.95154688
2063,1.291615833,78.21338767,76.92177184
2064,2.382500987,76.08212488,73.69962389
2065,1.631983954,76.78110467,75.14912072
2066,3.119690988,77.97469263,74.85500165
2067,1.805441447,75.85739732,74.05195588
2068,1.810065577,76.09684947,74.2867839
2069,2.199821052,76.75073015,74.55090909
2070,2.541517059,76.55862685,74.0171098
2071,2.44138531,77.1503582,74.70897289
2072,3.388044167,76.9068553,73.51881114
2073,1.712455286,76.49882488,74.78636959
2074,2.423088871,77.31343823,74.89034935
2075,2.826151747,77.5188719,74.69272016
2076,1.775646207,76.73979355,74.96414735
2077,1.979285918,76.75830038,74.77901447
2078,2.271075417,76.54468634,74.27361093
2079,1.335501747,77.43781688,76.10231513
2080,3.044083268,77.84816396,74.80408069
2081,1.640979796,77.44060074,75.79962095
2082,2.419296158,76.60288846,74.18359231
2083,0.8213664869,76.8081591,75.98679261
2084,1.622788706,77.40323978,75.78045108
2085,2.812503343,77.30073708,74.48823374
2086,2.039615151,76.64214479,74.60252964
2087,1.976817611,76.03264934,74.05583173
2088,2.306008825,76.66503623,74.3590274
2089,2.545062706,76.25531558,73.71025287
2090,1.395473624,76.26490702,74.8694334
2091,1.233115056,75.87549953,74.64238448
2092,1.319284905,76.54823802,75.22895312
2093,2.950330282,78.29255379,75.3422235
2094,1.632226187,77.07856899,75.4463428
2095,1.786517116,76.42961626,74.64309915
2096,1.304634277,75.76908429,74.46445001
2097,1.411718372,76.66637069,75.25465232
2098,2.142747131,77.93035861,75.78761148
2099,2.667297068,77.32587087,74.6585738
2100,1.405957002,76.21579898,74.80984198
2101,1.978990967,77.27075336,75.29176239
2102,2.370919711,76.80884426,74.43792455
2103,2.368438614,76.6168497,74.24841108
2104,2.116309455,76.79538499,74.67907554
2105,2.694799267,76.61389186,73.9190926
2106,1.384581589,76.92455809,75.5399765
2107,1.471848564,76.68765166,75.2158031
2108,2.982309414,76.6171803,73.63487088
2109,2.345371635,76.32771335,73.98234172
2110,2.891086996,77.28749471,74.39640772
2111,1.920503484,75.72682848,73.806325
2112,1.537340656,76.83976399,75.30242333
2113,1.416145972,76.52076566,75.10461969
2114,1.732623981,76.40977499,74.67715101
2115,2.661687108,76.50258866,73.84090155
2116,1.673310077,77.4178712,75.74456112
2117,1.853251184,76.08203227,74.22878108
2118,2.479456791,76.02355337,73.54409658
2119,2.937825519,75.712649,72.77482348
2120,1.439539781,77.17672945,75.73718967
2121,2.2357067,76.25253456,74.01682786
2122,2.286021795,76.07947221,73.79345042
2123,0.8989511778,76.20114115,75.30218997
2124,1.181153183,76.94715284,75.76599966
2125,2.430861662,76.36765102,73.93678936
2126,1.253794312,78.1156044,76.86181008
2127,3.246142622,76.75710071,73.51095808
2128,2.238105204,75.65395165,73.41584644
2129,2.226322664,76.64764943,74.42132677
2130,2.587384088,76.79364108,74.20625699
2131,2.35035982,77.44959253,75.09923271
2132,1.68953808,76.32888655,74.63934847
2133,2.718706152,77.45635458,74.73764843
2134,2.174953436,75.6511088,73.47615537
2135,1.672061214,76.27358991,74.60152869
2136,1.893072005,76.40415579,74.51108379
2137,1.028215061,76.99948713,75.97127207
2138,2.227217238,75.96652892,73.73931168
2139,1.319261712,76.24098662,74.9217249
2140,0.8879579244,76.79918367,75.91122575
2141,1.369905707,76.95348787,75.58358216
2142,2.9222394,76.62389084,73.70165144
2143,1.346152766,76.86111006,75.5149573
2144,1.371770014,77.45448354,76.08271352
2145,0.5830864591,77.73478774,77.15170128
2146,2.8107396,77.57611758,74.76537798
2147,1.923189012,76.68124349,74.75805448
2148,3.29845023,76.30608346,73.00763323
2149,1.722413111,77.44813974,75.72572663
2150,2.644590881,77.18549415,74.54090327
2151,1.838398346,77.42939342,75.59099508
2152,1.878231766,77.60506165,75.72682988
2153,1.498370727,76.07257494,74.57420421
2154,1.444061735,76.96600872,75.52194699
2155,2.823077842,76.77067157,73.94759372
2156,2.640192866,76.62937158,73.98917872
2157,1.809826464,77.63363808,75.82381161
2158,1.488875821,77.99572145,76.50684563
2159,2.791981357,76.55771836,73.76573701
2160,1.996074187,76.6065428,74.61046861
2161,3.31617674,76.76818231,73.45200557
2162,1.615618788,76.48566033,74.87004154
2163,2.121990354,76.59891643,74.47692608
2164,1.788655789,76.22594617,74.43729039
2165,2.021662535,76.17280683,74.15114429
2166,0.973271649,76.22278643,75.24951478
2167,2.267628753,77.20272752,74.93509877
2168,2.60668044,76.09298058,73.48630014
2169,3.522386516,76.54479857,73.02241205
2170,0.7315818005,76.1568741,75.4252923
2171,1.744328199,77.61838629,75.87405809
2172,1.882919876,76.12641049,74.24349062
2173,1.815465833,77.33043897,75.51497314
2174,1.608937797,77.63346751,76.02452972
2175,0.7431334614,75.90021959,75.15708613
2176,1.929212925,76.55402551,74.62481259
2177,1.720928065,75.75095301,74.03002495
2178,1.506933311,76.36150457,74.85457126
2179,0.976781843,75.87788626,74.90110441
2180,1.361803038,77.67623436,76.31443132
2181,1.443727293,78.02096966,76.57724237
2182,1.577708813,76.54015049,74.96244168
2183,2.963115453,76.82826923,73.86515378
2184,1.656353037,77.95965078,76.30329774
2185,1.806766344,76.68766723,74.88090089
2186,2.299624524,78.21032854,75.91070402
2187,1.68565948,77.05803886,75.37237938
2188,1.574289647,75.82975295,74.25546331
2189,1.269410511,75.69413056,74.42472004
2190,1.426689248,76.18266922,74.75597997
2191,2.105809303,76.59654642,74.49073712
2192,2.866325228,77.38254288,74.51621766
2193,0.5174902561,76.76335766,76.24586741
2194,1.091365049,76.5660941,75.47472905
2195,2.921284424,77.02686006,74.10557564
2196,1.623885784,76.66650627,75.04262049
2197,1.391511762,75.8510334,74.45952164
2198,2.924439935,78.01723222,75.09279229
2199,2.378626194,76.69333494,74.31470874
2200,2.282103309,76.29806358,74.01596027
2201,1.51000708,77.12058992,75.61058284
2202,2.191279078,76.68101398,74.4897349
2203,2.937567217,76.99808143,74.06051421
2204,1.948096138,76.11933199,74.17123585
2205,1.085637683,76.3245938,75.23895612
2206,1.507448153,75.95821372,74.45076556
2207,2.34032167,76.45399864,74.11367697
2208,0.9339397794,76.25705339,75.32311361
2209,2.056204799,76.93906254,74.88285774
2210,2.423834041,77.17844927,74.75461523
2211,2.390704367,77.13132364,74.74061927
2212,1.906570264,75.7146712,73.80810094
2213,1.503677205,76.70430071,75.20062351
2214,1.628628603,76.00567135,74.37704275
2215,1.099875802,76.85453032,75.75465452
2216,2.405292752,77.7211504,75.31585765
2217,2.278302295,76.65215698,74.37385469
2218,2.186982686,75.98847346,73.80149077
2219,2.41955908,76.26155658,73.8419975
2220,1.913652508,77.01904778,75.10539527
2221,1.897687344,76.76493155,74.8672442
2222,0.7871492043,76.53685302,75.74970382
2223,2.266613118,77.35251526,75.08590214
2224,2.136467004,75.26965191,73.13318491
2225,1.610684287,76.55670671,74.94602243
2226,2.409427526,77.00518466,74.59575714
2227,0.5386848589,76.6035939,76.06490904
2228,0.3719226935,75.49995996,75.12803727
2229,1.165304357,76.25140765,75.08610329
2230,2.591794951,76.85663978,74.26484483
2231,2.099641637,76.56399248,74.46435084
2232,1.145588081,76.41614021,75.27055213
2233,2.268407897,77.76569738,75.49728948
2234,1.87060708,76.08649934,74.21589226
2235,2.267576466,77.40319254,75.13561608
2236,1.365853268,76.48888017,75.1230269
2237,2.379567857,76.71473193,74.33516408
2238,1.440245555,76.53125068,75.09100513
2239,2.320553318,75.82679009,73.50623677
2240,1.927423033,77.80181556,75.87439252
2241,3.18163707,76.97448487,73.7928478
2242,1.71990423,75.63389487,73.91399064
2243,2.231375594,75.74540122,73.51402562
2244,1.953643521,77.7219173,75.76827378
2245,0.9852545649,76.98089512,75.99564056
2246,2.36699975,77.37567584,75.00867609
2247,1.694176368,76.0877379,74.39356153
2248,1.766436295,77.67468644,75.90825015
2249,2.714451429,76.73942522,74.02497379
2250,1.188614598,77.57116997,76.38255537
2251,2.262131414,76.88509666,74.62296525
2252,1.869620048,76.37878391,74.50916386
2253,1.644611559,76.58947125,74.94485969
2254,2.05421081,76.45556674,74.40135593
2255,3.258949332,77.1831043,73.92415497
2256,2.672105584,76.05390133,73.38179574
2257,1.531740877,76.63200769,75.10026682
2258,1.504319342,76.39462523,74.89030589
2259,1.615409307,75.34269827,73.72728897
2260,1.45114909,76.46935722,75.01820813
2261,1.780350498,76.44019078,74.65984028
2262,1.312202074,75.27525887,73.9630568
2263,1.872514949,75.97047992,74.09796497
2264,3.359401967,76.88049445,73.52109248
2265,2.644250434,76.61263124,73.96838081
2266,1.280236515,76.30383025,75.02359374
2267,0.8953524937,75.59831481,74.70296231
2268,0.9989263709,76.859813,75.86088663
2269,1.102546094,76.73046592,75.62791982
2270,2.536249384,76.19628394,73.66003456
2271,2.031678005,75.81294556,73.78126756
2272,1.733384804,75.85069982,74.11731502
2273,1.691207309,75.93859503,74.24738772
2274,2.309966832,76.67321763,74.3632508
2275,2.259070498,76.55310149,74.294031
2276,2.185204723,77.2747136,75.08950887
2277,2.868838953,76.1326268,73.26378785
2278,2.470930057,77.78144726,75.3105172
2279,1.470083886,77.16193254,75.69184866
2280,1.495565562,76.64472001,75.14915445
2281,2.44788762,77.21129913,74.76341151
2282,3.131660764,76.02891322,72.89725246
2283,2.082664094,76.72950033,74.64683624
2284,2.337984092,76.699595,74.36161091
2285,2.256826307,77.09336662,74.83654031
2286,2.576250191,76.92394393,74.34769374
2287,3.518937084,77.38313459,73.86419751
2288,1.465889708,76.36598605,74.90009634
2289,0.8267614111,76.89781941,76.071058
2290,1.514911079,76.41021576,74.89530468
2291,2.575889026,76.68505844,74.10916941
2292,2.411292185,77.40778873,74.99649655
2293,1.771796748,76.6332008,74.86140405
2294,2.393243424,76.57210524,74.17886182
2295,2.764228861,78.31137553,75.54714667
2296,1.325586663,76.38835595,75.06276929
2297,2.889658549,76.34995041,73.46029186
2298,1.480863102,75.87308727,74.39222417
2299,1.928751182,76.57345055,74.64469936
2300,2.346224566,77.03168863,74.68546406
2301,2.046906312,77.73627041,75.6893641
2302,2.604947448,77.16005033,74.55510288
2303,2.712427071,76.33042884,73.61800176
2304,1.46490294,75.67081121,74.20590827
2305,1.369307119,76.96273959,75.59343247
2306,2.339213094,76.63454506,74.29533197
2307,0.6110049698,76.63905376,76.02804879
2308,1.51594881,77.42949543,75.91354662
2309,1.166060016,77.06626559,75.90020557
2310,2.173924699,76.83967353,74.66574883
2311,1.989913485,76.31770395,74.32779047
2312,3.87841623,76.8257766,72.94736037
2313,2.372104919,76.5888605,74.21675558
2314,2.715125681,76.56979461,73.85466893
2315,2.070561639,75.86801107,73.79744943
2316,0.9300382278,77.97645029,77.04641207
2317,2.172029721,75.99171705,73.81968733
2318,2.765021557,77.71279134,74.94776978
2319,1.274524806,76.54674575,75.27222095
2320,1.067325513,77.23188512,76.16455961
2321,2.766403337,77.36075885,74.59435552
2322,1.91249042,77.69429806,75.78180764
2323,2.157416045,76.27371863,74.11630258
2324,2.037069545,75.54191361,73.50484406
2325,2.607322755,76.05015249,73.44282973
2326,3.31832554,77.45885272,74.14052718
2327,2.899274528,76.48205131,73.58277678
2328,2.214686144,77.35834778,75.14366164
2329,2.781681608,75.50492291,72.7232413
2330,3.549617778,77.23359224,73.68397447
2331,2.154626494,76.92319487,74.76856838
2332,1.968163574,76.9674011,74.99923753
2333,2.994166524,77.07584522,74.0816787
2334,1.957909429,76.81546461,74.85755518
2335,3.456456891,76.4811383,73.02468141
2336,2.155655594,77.18606846,75.03041287
2337,1.109924916,75.83882658,74.72890167
2338,1.693896486,76.00585411,74.31195762
2339,1.777088624,76.81051016,75.03342154
2340,2.762173637,76.79973939,74.03756576
2341,2.645605598,76.85735872,74.21175312
2342,1.584565509,75.8919676,74.30740209
2343,2.721259172,77.62661385,74.90535468
2344,1.029760704,77.11246533,76.08270463
2345,2.55766282,75.64286862,73.0852058
2346,2.359262953,76.24553535,73.8862724
2347,2.398851446,75.93687669,73.53802524
2348,1.793202802,77.81357853,76.02037573
2349,2.037701908,77.17826142,75.14055951
