record_type,model,model_label,seed,episodes_seen,environment_interactions,safe_weighted_coverage,curve_source,q25,median,q75
seed,a2c_pointer,A2C+Pointer,43,496,7001,0.9609375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,512,7257,0.962890625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,528,7521,0.984375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,544,7788,0.990234375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,560,8046,0.96875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,576,8298,0.955078125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,592,8549,0.943359375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,608,8818,0.9921875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,624,9083,0.984375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,640,9351,0.98828125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,656,9623,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,672,9893,0.9921875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,688,10160,0.982421875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,704,10430,0.990234375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,720,10701,0.99609375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,736,10973,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,752,11243,0.9921875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,768,11514,0.99609375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,784,11786,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,800,12058,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,816,12330,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,832,12602,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,848,12874,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,864,13145,0.994140625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,880,13417,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,896,13689,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,912,13958,0.98828125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,928,14230,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,944,14501,0.994140625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,960,14773,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,976,15045,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,992,15317,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1008,15589,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1024,15861,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1040,16133,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1056,16405,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1072,16674,0.98828125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1088,16946,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1104,17218,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1120,17490,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1136,17762,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1152,18034,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1168,18306,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1184,18548,0.91015625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1200,18809,0.96484375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1216,19081,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1232,19353,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1248,19625,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1264,19897,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1280,20169,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1296,20441,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1312,20713,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1328,20985,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1344,21257,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1360,21529,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1376,21801,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1392,22073,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1408,22345,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1424,22617,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1440,22889,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1456,23160,0.99609375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1472,23432,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1488,23704,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1504,23976,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1520,24248,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1536,24520,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1552,24792,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1568,25056,0.9765625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1584,25328,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1600,25600,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1616,25872,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1632,26144,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1648,26406,0.970703125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1664,26678,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1680,26950,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1696,27222,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1712,27494,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1728,27766,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1744,28038,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1760,28306,0.986328125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1776,28578,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1792,28850,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1808,29122,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1824,29394,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1840,29666,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1856,29926,0.9609375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1872,30198,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1888,30470,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1904,30742,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1920,31014,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1936,31286,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1952,31558,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1968,31830,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,1984,32102,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2000,32374,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2016,32646,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2032,32918,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2048,33190,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2064,33462,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2080,33726,0.9765625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2096,33998,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2112,34270,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2128,34542,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2144,34814,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2160,35086,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2176,35358,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2192,35630,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2208,35886,0.953125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2224,36076,0.705078125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2240,36259,0.68359375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2256,36514,0.94921875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2272,36775,0.96875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2288,37047,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2304,37319,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2320,37591,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2336,37863,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2352,38135,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2368,38407,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2384,38679,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2400,38951,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2416,39215,0.9765625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2432,39450,0.87109375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2448,39715,0.98046875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2464,39972,0.943359375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2480,40244,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2496,40516,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2512,40788,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2528,41060,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2544,41332,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2560,41604,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2576,41875,0.998046875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2592,42147,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2608,42408,0.96875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2624,42670,0.970703125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2640,42942,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2656,43214,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2672,43486,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2688,43758,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2704,44030,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2720,44302,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2736,44574,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2752,44846,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2768,45118,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2784,45390,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2800,45662,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2816,45934,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2832,46206,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2848,46478,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2864,46750,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2880,47022,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2896,47294,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2912,47566,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2928,47828,0.970703125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2944,48092,0.9765625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2960,48353,0.962890625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2976,48625,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,2992,48897,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,43,3000,49033,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,16,131,0.443359375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,32,299,0.58984375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,48,478,0.654296875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,64,659,0.673828125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,80,870,0.7734375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,96,1079,0.783203125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,112,1293,0.7734375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,128,1518,0.82421875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,144,1737,0.794921875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,160,1933,0.740234375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,176,2149,0.82421875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,192,2349,0.78125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,208,2572,0.841796875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,224,2786,0.841796875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,240,3005,0.826171875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,256,3212,0.8125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,272,3440,0.876953125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,288,3657,0.859375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,304,3888,0.873046875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,320,4109,0.86328125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,336,4334,0.8671875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,352,4554,0.833984375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,368,4792,0.904296875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,384,5015,0.859375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,400,5254,0.91015625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,416,5491,0.90625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,432,5726,0.90234375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,448,5957,0.90234375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,464,6202,0.92578125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,480,6442,0.919921875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,496,6698,0.958984375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,512,6934,0.90234375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,528,7179,0.93359375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,544,7430,0.9453125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,560,7682,0.94921875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,576,7940,0.96875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,592,8199,0.96875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,608,8450,0.955078125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,624,8712,0.978515625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,640,8966,0.958984375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,656,9225,0.974609375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,672,9472,0.947265625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,688,9734,0.9765625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,704,9992,0.966796875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,720,10258,0.98828125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,736,10528,0.99609375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,752,10799,0.998046875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,768,11065,0.986328125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,784,11330,0.982421875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,800,11602,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,816,11871,0.994140625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,832,12143,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,848,12411,0.990234375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,864,12683,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,880,12950,0.982421875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,896,13220,0.9921875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,912,13485,0.9765625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,928,13757,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,944,14026,0.98828125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,960,14298,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,976,14567,0.986328125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,992,14835,0.982421875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1008,15106,0.994140625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1024,15377,0.994140625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1040,15649,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1056,15921,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1072,16181,0.93359375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1088,16447,0.96875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1104,16713,0.966796875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1120,16981,0.978515625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1136,17253,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1152,17524,0.994140625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1168,17796,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1184,18060,0.9609375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1200,18330,0.98828125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1216,18602,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1232,18874,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1248,19146,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1264,19418,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1280,19690,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1296,19962,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1312,20234,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1328,20506,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1344,20778,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1360,21050,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1376,21322,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1392,21594,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1408,21866,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1424,22138,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1440,22410,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1456,22682,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1472,22954,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1488,23226,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1504,23498,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1520,23770,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1536,24042,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1552,24314,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1568,24586,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1584,24858,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1600,25130,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1616,25402,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1632,25674,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1648,25946,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1664,26218,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1680,26488,0.9921875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1696,26751,0.974609375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1712,27023,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1728,27295,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1744,27567,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1760,27839,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1776,28101,0.97265625,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1792,28369,0.9921875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1808,28641,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1824,28913,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1840,29185,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1856,29457,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1872,29729,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1888,30001,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1904,30273,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1920,30545,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1936,30817,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1952,31089,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1968,31361,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,1984,31633,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2000,31905,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2016,32177,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2032,32449,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2048,32721,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2064,32993,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2080,33258,0.98046875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2096,33530,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2112,33802,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2128,34074,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2144,34346,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2160,34618,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2176,34890,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2192,35155,0.98046875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2208,35427,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2224,35699,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2240,35971,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2256,36236,0.98046875,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2272,36508,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2288,36780,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2304,37052,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2320,37324,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2336,37596,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2352,37867,0.99609375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2368,38125,0.95703125,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2384,38396,0.99609375,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2400,38668,1,training_batch,,,
seed,a2c_pointer,A2C+Pointer,44,2416,38940,1,training_batch,,,
