aggregation,grid_id,is_first,model,rank,scope,score,score_0_to_1,score_0_to_100,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
geometric,1078,0.0,full,2,core_learning_training_aware,0.6478132739284143,0.6478132739284143,64.78132739284142,0.35,0.15,0.2,0.05,0.1,0.05,0.1
arithmetic,1078,1.0,full,1,core_learning_training_aware,0.6855333812099346,0.6855333812099346,68.55333812099346,0.35,0.15,0.2,0.05,0.1,0.05,0.1
geometric,1078,0.0,traditional_ppo,3,core_learning_training_aware,0.4470601650365134,0.4470601650365134,44.70601650365134,0.35,0.15,0.2,0.05,0.1,0.05,0.1
arithmetic,1078,0.0,traditional_ppo,3,core_learning_training_aware,0.5244545325460097,0.5244545325460097,52.44545325460097,0.35,0.15,0.2,0.05,0.1,0.05,0.1
geometric,1078,1.0,a2c_pointer,1,core_learning_training_aware,0.6490467584465109,0.6490467584465109,64.9046758446511,0.35,0.15,0.2,0.05,0.1,0.05,0.1
arithmetic,1078,0.0,a2c_pointer,2,core_learning_training_aware,0.685185329007147,0.685185329007147,68.5185329007147,0.35,0.15,0.2,0.05,0.1,0.05,0.1
geometric,1079,0.0,full,2,core_learning_training_aware,0.6484989133401355,0.6484989133401355,64.84989133401355,0.35,0.15,0.2,0.05,0.1,0.1,0.05
arithmetic,1079,1.0,full,1,core_learning_training_aware,0.6865654810569413,0.6865654810569413,68.65654810569413,0.35,0.15,0.2,0.05,0.1,0.1,0.05
geometric,1079,0.0,traditional_ppo,3,core_learning_training_aware,0.4867942176749798,0.4867942176749798,48.679421767497985,0.35,0.15,0.2,0.05,0.1,0.1,0.05
arithmetic,1079,0.0,traditional_ppo,3,core_learning_training_aware,0.5647841452148449,0.5647841452148449,56.47841452148449,0.35,0.15,0.2,0.05,0.1,0.1,0.05
geometric,1079,1.0,a2c_pointer,1,core_learning_training_aware,0.6498414333344946,0.6498414333344946,64.98414333344947,0.35,0.15,0.2,0.05,0.1,0.1,0.05
arithmetic,1079,0.0,a2c_pointer,2,core_learning_training_aware,0.6863579523483412,0.6863579523483412,68.63579523483412,0.35,0.15,0.2,0.05,0.1,0.1,0.05
geometric,1080,0.0,full,2,core_learning_training_aware,0.627205735568971,0.627205735568971,62.720573556897094,0.35,0.15,0.2,0.05,0.15,0.05,0.05
arithmetic,1080,0.0,full,2,core_learning_training_aware,0.6625496350631964,0.6625496350631964,66.25496350631964,0.35,0.15,0.2,0.05,0.15,0.05,0.05
geometric,1080,0.0,traditional_ppo,3,core_learning_training_aware,0.4761774378818849,0.4761774378818849,47.61774378818849,0.35,0.15,0.2,0.05,0.15,0.05,0.05
arithmetic,1080,0.0,traditional_ppo,3,core_learning_training_aware,0.5471987882192515,0.5471987882192515,54.71987882192515,0.35,0.15,0.2,0.05,0.15,0.05,0.05
geometric,1080,1.0,a2c_pointer,1,core_learning_training_aware,0.6295349607595563,0.6295349607595563,62.95349607595563,0.35,0.15,0.2,0.05,0.15,0.05,0.05
arithmetic,1080,1.0,a2c_pointer,1,core_learning_training_aware,0.6635591466031086,0.6635591466031086,66.35591466031086,0.35,0.15,0.2,0.05,0.15,0.05,0.05
geometric,1081,0.0,full,2,core_learning_training_aware,0.6675329498336319,0.6675329498336319,66.75329498336319,0.35,0.15,0.2,0.1,0.05,0.05,0.1
arithmetic,1081,1.0,full,1,core_learning_training_aware,0.7063086574692531,0.7063086574692531,70.63086574692531,0.35,0.15,0.2,0.1,0.05,0.05,0.1
geometric,1081,0.0,traditional_ppo,3,core_learning_training_aware,0.45609096114145414,0.45609096114145414,45.609096114145416,0.35,0.15,0.2,0.1,0.05,0.05,0.1
arithmetic,1081,0.0,traditional_ppo,3,core_learning_training_aware,0.5400572640357948,0.5400572640357948,54.00572640357948,0.35,0.15,0.2,0.1,0.05,0.05,0.1
geometric,1081,1.0,a2c_pointer,1,core_learning_training_aware,0.6677240430829123,0.6677240430829123,66.77240430829123,0.35,0.15,0.2,0.1,0.05,0.05,0.1
arithmetic,1081,0.0,a2c_pointer,2,core_learning_training_aware,0.704816509276931,0.704816509276931,70.4816509276931,0.35,0.15,0.2,0.1,0.05,0.05,0.1
geometric,1082,0.0,full,2,core_learning_training_aware,0.6682394603628976,0.6682394603628976,66.82394603628975,0.35,0.15,0.2,0.1,0.05,0.1,0.05
arithmetic,1082,1.0,full,1,core_learning_training_aware,0.7073407573162598,0.7073407573162598,70.73407573162598,0.35,0.15,0.2,0.1,0.05,0.1,0.05
geometric,1082,0.0,traditional_ppo,3,core_learning_training_aware,0.4966276577098973,0.4966276577098973,49.66276577098973,0.35,0.15,0.2,0.1,0.05,0.1,0.05
arithmetic,1082,0.0,traditional_ppo,3,core_learning_training_aware,0.58038687670463,0.58038687670463,58.038687670463,0.35,0.15,0.2,0.1,0.05,0.1,0.05
geometric,1082,1.0,a2c_pointer,1,core_learning_training_aware,0.6685415859212911,0.6685415859212911,66.85415859212911,0.35,0.15,0.2,0.1,0.05,0.1,0.05
arithmetic,1082,0.0,a2c_pointer,2,core_learning_training_aware,0.7059891326181251,0.7059891326181251,70.59891326181251,0.35,0.15,0.2,0.1,0.05,0.1,0.05
geometric,1083,0.0,full,2,core_learning_training_aware,0.6462981103767779,0.6462981103767779,64.62981103767778,0.35,0.15,0.2,0.1,0.1,0.05,0.05
arithmetic,1083,1.0,full,1,core_learning_training_aware,0.6833249113225148,0.6833249113225148,68.33249113225148,0.35,0.15,0.2,0.1,0.1,0.05,0.05
geometric,1083,0.0,traditional_ppo,3,core_learning_training_aware,0.4857964146720294,0.4857964146720294,48.57964146720294,0.35,0.15,0.2,0.1,0.1,0.05,0.05
arithmetic,1083,0.0,traditional_ppo,3,core_learning_training_aware,0.5628015197090366,0.5628015197090366,56.28015197090366,0.35,0.15,0.2,0.1,0.1,0.05,0.05
geometric,1083,1.0,a2c_pointer,1,core_learning_training_aware,0.6476507644326457,0.6476507644326457,64.76507644326458,0.35,0.15,0.2,0.1,0.1,0.05,0.05
arithmetic,1083,0.0,a2c_pointer,2,core_learning_training_aware,0.6831903268728926,0.6831903268728926,68.31903268728927,0.35,0.15,0.2,0.1,0.1,0.05,0.05
geometric,1084,0.0,full,2,core_learning_training_aware,0.6659716641425085,0.6659716641425085,66.59716641425085,0.35,0.15,0.2,0.15,0.05,0.05,0.05
arithmetic,1084,1.0,full,1,core_learning_training_aware,0.7041001875818335,0.7041001875818335,70.41001875818334,0.35,0.15,0.2,0.15,0.05,0.05,0.05
geometric,1084,0.0,traditional_ppo,3,core_learning_training_aware,0.49560969868282023,0.49560969868282023,49.56096986828202,0.35,0.15,0.2,0.15,0.05,0.05,0.05
arithmetic,1084,0.0,traditional_ppo,3,core_learning_training_aware,0.5784042511988217,0.5784042511988217,57.84042511988217,0.35,0.15,0.2,0.15,0.05,0.05,0.05
geometric,1084,1.0,a2c_pointer,1,core_learning_training_aware,0.6662878772675421,0.6662878772675421,66.62878772675421,0.35,0.15,0.2,0.15,0.05,0.05,0.05
arithmetic,1084,0.0,a2c_pointer,2,core_learning_training_aware,0.7028215071426765,0.7028215071426765,70.28215071426766,0.35,0.15,0.2,0.15,0.05,0.05,0.05
geometric,1085,0.0,full,2,core_learning_training_aware,0.6677149933324846,0.6677149933324846,66.77149933324846,0.35,0.15,0.25,0.05,0.05,0.05,0.1
arithmetic,1085,1.0,full,1,core_learning_training_aware,0.7065605365954292,0.7065605365954292,70.65605365954292,0.35,0.15,0.25,0.05,0.05,0.05,0.1
geometric,1085,0.0,traditional_ppo,3,core_learning_training_aware,0.4556671677600509,0.4556671677600509,45.56671677600509,0.35,0.15,0.25,0.05,0.05,0.05,0.1
arithmetic,1085,0.0,traditional_ppo,3,core_learning_training_aware,0.5391854420534731,0.5391854420534731,53.91854420534731,0.35,0.15,0.25,0.05,0.05,0.05,0.1
geometric,1085,1.0,a2c_pointer,1,core_learning_training_aware,0.6684416796539762,0.6684416796539762,66.84416796539762,0.35,0.15,0.25,0.05,0.05,0.05,0.1
arithmetic,1085,0.0,a2c_pointer,2,core_learning_training_aware,0.7058010449162221,0.7058010449162221,70.58010449162221,0.35,0.15,0.25,0.05,0.05,0.05,0.1
geometric,1086,0.0,full,2,core_learning_training_aware,0.6684216965348592,0.6684216965348592,66.84216965348591,0.35,0.15,0.25,0.05,0.05,0.1,0.05
arithmetic,1086,1.0,full,1,core_learning_training_aware,0.7075926364424361,0.7075926364424361,70.7592636442436,0.35,0.15,0.25,0.05,0.05,0.1,0.05
geometric,1086,0.0,traditional_ppo,3,core_learning_training_aware,0.4961661981935049,0.4961661981935049,49.61661981935049,0.35,0.15,0.25,0.05,0.05,0.1,0.05
arithmetic,1086,0.0,traditional_ppo,3,core_learning_training_aware,0.5795150547223084,0.5795150547223084,57.951505472230835,0.35,0.15,0.25,0.05,0.05,0.1,0.05
geometric,1086,1.0,a2c_pointer,1,core_learning_training_aware,0.6692601011467111,0.6692601011467111,66.92601011467112,0.35,0.15,0.25,0.05,0.05,0.1,0.05
arithmetic,1086,0.0,a2c_pointer,2,core_learning_training_aware,0.7069736682574164,0.7069736682574164,70.69736682574164,0.35,0.15,0.25,0.05,0.05,0.1,0.05
geometric,1087,0.0,full,2,core_learning_training_aware,0.6464743629038541,0.6464743629038541,64.6474362903854,0.35,0.15,0.25,0.05,0.1,0.05,0.05
arithmetic,1087,0.0,full,2,core_learning_training_aware,0.683576790448691,0.683576790448691,68.3576790448691,0.35,0.15,0.25,0.05,0.1,0.05,0.05
geometric,1087,0.0,traditional_ppo,3,core_learning_training_aware,0.48534501939611285,0.48534501939611285,48.53450193961129,0.35,0.15,0.25,0.05,0.1,0.05,0.05
arithmetic,1087,0.0,traditional_ppo,3,core_learning_training_aware,0.561929697726715,0.561929697726715,56.192969772671496,0.35,0.15,0.25,0.05,0.1,0.05,0.05
geometric,1087,1.0,a2c_pointer,1,core_learning_training_aware,0.6483468272427975,0.6483468272427975,64.83468272427974,0.35,0.15,0.25,0.05,0.1,0.05,0.05
arithmetic,1087,1.0,a2c_pointer,1,core_learning_training_aware,0.6841748625121838,0.6841748625121838,68.41748625121838,0.35,0.15,0.25,0.05,0.1,0.05,0.05
geometric,1088,0.0,full,2,core_learning_training_aware,0.6661532818617648,0.6661532818617648,66.61532818617648,0.35,0.15,0.25,0.1,0.05,0.05,0.05
arithmetic,1088,1.0,full,1,core_learning_training_aware,0.7043520667080096,0.7043520667080096,70.43520667080097,0.35,0.15,0.25,0.1,0.05,0.05,0.05
geometric,1088,0.0,traditional_ppo,3,core_learning_training_aware,0.49514918503980604,0.49514918503980604,49.5149185039806,0.35,0.15,0.25,0.1,0.05,0.05,0.05
arithmetic,1088,0.0,traditional_ppo,3,core_learning_training_aware,0.5775324292165,0.5775324292165,57.753242921650006,0.35,0.15,0.25,0.1,0.05,0.05,0.05
geometric,1088,1.0,a2c_pointer,1,core_learning_training_aware,0.6670039703190608,0.6670039703190608,66.70039703190608,0.35,0.15,0.25,0.1,0.05,0.05,0.05
arithmetic,1088,0.0,a2c_pointer,2,core_learning_training_aware,0.7038060427819679,0.7038060427819679,70.38060427819678,0.35,0.15,0.25,0.1,0.05,0.05,0.05
geometric,1089,1.0,full,1,core_learning_training_aware,0.6396423646668223,0.6396423646668223,63.96423646668224,0.35,0.2,0.1,0.05,0.05,0.05,0.2
arithmetic,1089,1.0,full,1,core_learning_training_aware,0.6822193072376591,0.6822193072376591,68.22193072376591,0.35,0.2,0.1,0.05,0.05,0.05,0.2
geometric,1089,0.0,traditional_ppo,3,core_learning_training_aware,0.36891489223108553,0.36891489223108553,36.89148922310855,0.35,0.2,0.1,0.05,0.05,0.05,0.2
arithmetic,1089,0.0,traditional_ppo,3,core_learning_training_aware,0.43597539262592955,0.43597539262592955,43.59753926259295,0.35,0.2,0.1,0.05,0.05,0.05,0.2
geometric,1089,0.0,a2c_pointer,2,core_learning_training_aware,0.6391048084891016,0.6391048084891016,63.910480848910154,0.35,0.2,0.1,0.05,0.05,0.05,0.2
arithmetic,1089,0.0,a2c_pointer,2,core_learning_training_aware,0.6795808792116196,0.6795808792116196,67.95808792116196,0.35,0.2,0.1,0.05,0.05,0.05,0.2
geometric,1090,1.0,full,1,core_learning_training_aware,0.6403193560658449,0.6403193560658449,64.03193560658448,0.35,0.2,0.1,0.05,0.05,0.1,0.15
arithmetic,1090,1.0,full,1,core_learning_training_aware,0.6832514070846659,0.6832514070846659,68.32514070846659,0.35,0.2,0.1,0.05,0.05,0.1,0.15
geometric,1090,0.0,traditional_ppo,3,core_learning_training_aware,0.4017035074856494,0.4017035074856494,40.17035074856494,0.35,0.2,0.1,0.05,0.05,0.1,0.15
arithmetic,1090,0.0,traditional_ppo,3,core_learning_training_aware,0.47630500529476466,0.47630500529476466,47.630500529476464,0.35,0.2,0.1,0.05,0.05,0.1,0.15
geometric,1090,0.0,a2c_pointer,2,core_learning_training_aware,0.6398873107287113,0.6398873107287113,63.98873107287113,0.35,0.2,0.1,0.05,0.05,0.1,0.15
arithmetic,1090,0.0,a2c_pointer,2,core_learning_training_aware,0.6807535025528139,0.6807535025528139,68.07535025528139,0.35,0.2,0.1,0.05,0.05,0.1,0.15
geometric,1091,1.0,full,1,core_learning_training_aware,0.6409970639861294,0.6409970639861294,64.09970639861294,0.35,0.2,0.1,0.05,0.05,0.15,0.1
arithmetic,1091,1.0,full,1,core_learning_training_aware,0.6842835069316725,0.6842835069316725,68.42835069316725,0.35,0.2,0.1,0.05,0.05,0.15,0.1
geometric,1091,0.0,traditional_ppo,3,core_learning_training_aware,0.43740632683701747,0.43740632683701747,43.74063268370175,0.35,0.2,0.1,0.05,0.05,0.15,0.1
arithmetic,1091,0.0,traditional_ppo,3,core_learning_training_aware,0.5166346179635996,0.5166346179635996,51.663461796359954,0.35,0.2,0.1,0.05,0.05,0.15,0.1
geometric,1091,0.0,a2c_pointer,2,core_learning_training_aware,0.6406707710424068,0.6406707710424068,64.06707710424068,0.35,0.2,0.1,0.05,0.05,0.15,0.1
arithmetic,1091,0.0,a2c_pointer,2,core_learning_training_aware,0.6819261258940078,0.6819261258940078,68.19261258940078,0.35,0.2,0.1,0.05,0.05,0.15,0.1
geometric,1092,1.0,full,1,core_learning_training_aware,0.6416754891860352,0.6416754891860352,64.16754891860353,0.35,0.2,0.1,0.05,0.05,0.2,0.05
arithmetic,1092,1.0,full,1,core_learning_training_aware,0.6853156067786793,0.6853156067786793,68.53156067786793,0.35,0.2,0.1,0.05,0.05,0.2,0.05
geometric,1092,0.0,traditional_ppo,3,core_learning_training_aware,0.47628236047674205,0.47628236047674205,47.62823604767421,0.35,0.2,0.1,0.05,0.05,0.2,0.05
arithmetic,1092,0.0,traditional_ppo,3,core_learning_training_aware,0.5569642306324346,0.5569642306324346,55.69642306324346,0.35,0.2,0.1,0.05,0.05,0.2,0.05
geometric,1092,0.0,a2c_pointer,2,core_learning_training_aware,0.6414551906032271,0.6414551906032271,64.14551906032271,0.35,0.2,0.1,0.05,0.05,0.2,0.05
arithmetic,1092,0.0,a2c_pointer,2,core_learning_training_aware,0.683098749235202,0.683098749235202,68.3098749235202,0.35,0.2,0.1,0.05,0.05,0.2,0.05
geometric,1093,0.0,full,2,core_learning_training_aware,0.6192947504750619,0.6192947504750619,61.92947504750619,0.35,0.2,0.1,0.05,0.1,0.05,0.15
arithmetic,1093,1.0,full,1,core_learning_training_aware,0.6592355610909211,0.6592355610909211,65.9235561090921,0.35,0.2,0.1,0.05,0.1,0.05,0.15
geometric,1093,0.0,traditional_ppo,3,core_learning_training_aware,0.39294252075606484,0.39294252075606484,39.29425207560649,0.35,0.2,0.1,0.05,0.1,0.05,0.15
arithmetic,1093,0.0,traditional_ppo,3,core_learning_training_aware,0.45871964829917133,0.45871964829917133,45.87196482991713,0.35,0.2,0.1,0.05,0.1,0.05,0.15
geometric,1093,1.0,a2c_pointer,1,core_learning_training_aware,0.6198918880612323,0.6198918880612323,61.98918880612323,0.35,0.2,0.1,0.05,0.1,0.05,0.15
arithmetic,1093,0.0,a2c_pointer,2,core_learning_training_aware,0.6579546968075812,0.6579546968075812,65.79546968075812,0.35,0.2,0.1,0.05,0.1,0.05,0.15
geometric,1094,0.0,full,2,core_learning_training_aware,0.6199502061526261,0.6199502061526261,61.99502061526261,0.35,0.2,0.1,0.05,0.1,0.1,0.1
arithmetic,1094,1.0,full,1,core_learning_training_aware,0.6602676609379278,0.6602676609379278,66.02676609379277,0.35,0.2,0.1,0.05,0.1,0.1,0.1
geometric,1094,0.0,traditional_ppo,3,core_learning_training_aware,0.42786667643953524,0.42786667643953524,42.78666764395352,0.35,0.2,0.1,0.05,0.1,0.1,0.1
arithmetic,1094,0.0,traditional_ppo,3,core_learning_training_aware,0.4990492609680064,0.4990492609680064,49.90492609680064,0.35,0.2,0.1,0.05,0.1,0.1,0.1
geometric,1094,1.0,a2c_pointer,1,core_learning_training_aware,0.6206508665328082,0.6206508665328082,62.06508665328082,0.35,0.2,0.1,0.05,0.1,0.1,0.1
arithmetic,1094,0.0,a2c_pointer,2,core_learning_training_aware,0.6591273201487755,0.6591273201487755,65.91273201487755,0.35,0.2,0.1,0.05,0.1,0.1,0.1
geometric,1095,0.0,full,2,core_learning_training_aware,0.6206063555582493,0.6206063555582493,62.06063555582493,0.35,0.2,0.1,0.05,0.1,0.15,0.05
arithmetic,1095,1.0,full,1,core_learning_training_aware,0.6612997607849345,0.6612997607849345,66.12997607849344,0.35,0.2,0.1,0.05,0.1,0.15,0.05
geometric,1095,0.0,traditional_ppo,3,core_learning_training_aware,0.46589483992510466,0.46589483992510466,46.589483992510466,0.35,0.2,0.1,0.05,0.1,0.15,0.05
arithmetic,1095,0.0,traditional_ppo,3,core_learning_training_aware,0.5393788736368414,0.5393788736368414,53.93788736368415,0.35,0.2,0.1,0.05,0.1,0.15,0.05
geometric,1095,1.0,a2c_pointer,1,core_learning_training_aware,0.6214107742766191,0.6214107742766191,62.141077427661905,0.35,0.2,0.1,0.05,0.1,0.15,0.05
arithmetic,1095,0.0,a2c_pointer,2,core_learning_training_aware,0.6602999434899696,0.6602999434899696,66.02999434899695,0.35,0.2,0.1,0.05,0.1,0.15,0.05
geometric,1096,0.0,full,2,core_learning_training_aware,0.5995944126773729,0.5995944126773729,59.95944126773729,0.35,0.2,0.1,0.05,0.15,0.05,0.1
arithmetic,1096,0.0,full,2,core_learning_training_aware,0.6362518149441827,0.6362518149441827,63.62518149441827,0.35,0.2,0.1,0.05,0.15,0.05,0.1
geometric,1096,0.0,traditional_ppo,3,core_learning_training_aware,0.4185350818568016,0.4185350818568016,41.85350818568016,0.35,0.2,0.1,0.05,0.15,0.05,0.1
arithmetic,1096,0.0,traditional_ppo,3,core_learning_training_aware,0.48146390397241295,0.48146390397241295,48.1463903972413,0.35,0.2,0.1,0.05,0.15,0.05,0.1
geometric,1096,1.0,a2c_pointer,1,core_learning_training_aware,0.6012565510069577,0.6012565510069577,60.125655100695774,0.35,0.2,0.1,0.05,0.15,0.05,0.1
arithmetic,1096,1.0,a2c_pointer,1,core_learning_training_aware,0.6363285144035428,0.6363285144035428,63.63285144035428,0.35,0.2,0.1,0.05,0.15,0.05,0.1
geometric,1097,0.0,full,2,core_learning_training_aware,0.6002290177046617,0.6002290177046617,60.02290177046618,0.35,0.2,0.1,0.05,0.15,0.1,0.05
arithmetic,1097,0.0,full,2,core_learning_training_aware,0.6372839147911895,0.6372839147911895,63.728391479118955,0.35,0.2,0.1,0.05,0.15,0.1,0.05
geometric,1097,0.0,traditional_ppo,3,core_learning_training_aware,0.45573386688428147,0.45573386688428147,45.573386688428144,0.35,0.2,0.1,0.05,0.15,0.1,0.05
arithmetic,1097,0.0,traditional_ppo,3,core_learning_training_aware,0.5217935166412481,0.5217935166412481,52.17935166412481,0.35,0.2,0.1,0.05,0.15,0.1,0.05
geometric,1097,1.0,a2c_pointer,1,core_learning_training_aware,0.601992712887597,0.601992712887597,60.199271288759704,0.35,0.2,0.1,0.05,0.15,0.1,0.05
arithmetic,1097,1.0,a2c_pointer,1,core_learning_training_aware,0.637501137744737,0.637501137744737,63.750113774473704,0.35,0.2,0.1,0.05,0.15,0.1,0.05
geometric,1098,1.0,full,1,core_learning_training_aware,0.6381463119676416,0.6381463119676416,63.81463119676416,0.35,0.2,0.1,0.1,0.05,0.05,0.15
arithmetic,1098,1.0,full,1,core_learning_training_aware,0.6800108373502396,0.6800108373502396,68.00108373502395,0.35,0.2,0.1,0.1,0.05,0.05,0.15
geometric,1098,0.0,traditional_ppo,3,core_learning_training_aware,0.4008801185637774,0.4008801185637774,40.08801185637774,0.35,0.2,0.1,0.1,0.05,0.05,0.15
arithmetic,1098,0.0,traditional_ppo,3,core_learning_training_aware,0.47432237978895647,0.47432237978895647,47.43223797889565,0.35,0.2,0.1,0.1,0.05,0.05,0.15
geometric,1098,0.0,a2c_pointer,2,core_learning_training_aware,0.6377301979925961,0.6377301979925961,63.773019799259615,0.35,0.2,0.1,0.1,0.05,0.05,0.15
arithmetic,1098,0.0,a2c_pointer,2,core_learning_training_aware,0.6775858770773653,0.6775858770773653,67.75858770773652,0.35,0.2,0.1,0.1,0.05,0.05,0.15
geometric,1099,1.0,full,1,core_learning_training_aware,0.6388217199587072,0.6388217199587072,63.88217199587072,0.35,0.2,0.1,0.1,0.05,0.1,0.1
arithmetic,1099,1.0,full,1,core_learning_training_aware,0.6810429371972463,0.6810429371972463,68.10429371972462,0.35,0.2,0.1,0.1,0.05,0.1,0.1
geometric,1099,0.0,traditional_ppo,3,core_learning_training_aware,0.4365097563138257,0.4365097563138257,43.65097563138257,0.35,0.2,0.1,0.1,0.05,0.1,0.1
arithmetic,1099,0.0,traditional_ppo,3,core_learning_training_aware,0.5146519924577915,0.5146519924577915,51.46519924577915,0.35,0.2,0.1,0.1,0.05,0.1,0.1
geometric,1099,0.0,a2c_pointer,2,core_learning_training_aware,0.6385110171971577,0.6385110171971577,63.85110171971577,0.35,0.2,0.1,0.1,0.05,0.1,0.1
arithmetic,1099,0.0,a2c_pointer,2,core_learning_training_aware,0.6787585004185595,0.6787585004185595,67.87585004185594,0.35,0.2,0.1,0.1,0.05,0.1,0.1
geometric,1100,1.0,full,1,core_learning_training_aware,0.6394978427951709,0.6394978427951709,63.94978427951708,0.35,0.2,0.1,0.1,0.05,0.15,0.05
