aggregation,grid_id,is_first,model,rank,score_0_to_100,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
arithmetic,801,1.0,full,1,70.31978041145757,0.3,0.15,0.1,0.15,0.05,0.15,0.1
geometric,801,0.0,traditional_ppo,3,0.0,0.3,0.15,0.1,0.15,0.05,0.15,0.1
arithmetic,801,0.0,traditional_ppo,3,54.487122071472704,0.3,0.15,0.1,0.15,0.05,0.15,0.1
geometric,801,0.0,a2c_pointer,2,65.7919151830894,0.3,0.15,0.1,0.15,0.05,0.15,0.1
arithmetic,801,0.0,a2c_pointer,2,68.94129952238465,0.3,0.15,0.1,0.15,0.05,0.15,0.1
geometric,802,1.0,full,1,66.92967954332191,0.3,0.15,0.1,0.15,0.05,0.2,0.05
arithmetic,802,1.0,full,1,70.57780537320926,0.3,0.15,0.1,0.15,0.05,0.2,0.05
geometric,802,0.0,traditional_ppo,3,0.0,0.3,0.15,0.1,0.15,0.05,0.2,0.05
arithmetic,802,0.0,traditional_ppo,3,59.314945707431455,0.3,0.15,0.1,0.15,0.05,0.2,0.05
geometric,802,0.0,a2c_pointer,2,66.00762381725738,0.3,0.15,0.1,0.15,0.05,0.2,0.05
arithmetic,802,0.0,a2c_pointer,2,69.23445535768316,0.3,0.15,0.1,0.15,0.05,0.2,0.05
geometric,803,1.0,full,1,64.44648014255688,0.3,0.15,0.1,0.15,0.1,0.05,0.15
arithmetic,803,1.0,full,1,67.7649223420304,0.3,0.15,0.1,0.15,0.1,0.05,0.15
geometric,803,0.0,traditional_ppo,3,0.0,0.3,0.15,0.1,0.15,0.1,0.05,0.15
arithmetic,803,0.0,traditional_ppo,3,48.00406855437936,0.3,0.15,0.1,0.15,0.1,0.05,0.15
geometric,803,0.0,a2c_pointer,2,63.67830324071855,0.3,0.15,0.1,0.15,0.1,0.05,0.15
arithmetic,803,0.0,a2c_pointer,2,66.59255414263374,0.3,0.15,0.1,0.15,0.1,0.05,0.15
geometric,804,1.0,full,1,64.62380587934959,0.3,0.15,0.1,0.15,0.1,0.1,0.1
arithmetic,804,1.0,full,1,68.0229473037821,0.3,0.15,0.1,0.15,0.1,0.1,0.1
geometric,804,0.0,traditional_ppo,3,0.0,0.3,0.15,0.1,0.15,0.1,0.1,0.1
arithmetic,804,0.0,traditional_ppo,3,52.831892190338124,0.3,0.15,0.1,0.15,0.1,0.1,0.1
geometric,804,0.0,a2c_pointer,2,63.88708208200876,0.3,0.15,0.1,0.15,0.1,0.1,0.1
arithmetic,804,0.0,a2c_pointer,2,66.88570997793228,0.3,0.15,0.1,0.15,0.1,0.1,0.1
geometric,805,1.0,full,1,64.80161953133735,0.3,0.15,0.1,0.15,0.1,0.15,0.05
arithmetic,805,1.0,full,1,68.28097226553376,0.3,0.15,0.1,0.15,0.1,0.15,0.05
geometric,805,0.0,traditional_ppo,3,0.0,0.3,0.15,0.1,0.15,0.1,0.15,0.05
arithmetic,805,0.0,traditional_ppo,3,57.659715826296875,0.3,0.15,0.1,0.15,0.1,0.15,0.05
geometric,805,0.0,a2c_pointer,2,64.0965454359564,0.3,0.15,0.1,0.15,0.1,0.15,0.05
arithmetic,805,0.0,a2c_pointer,2,67.1788658132308,0.3,0.15,0.1,0.15,0.1,0.15,0.05
geometric,806,1.0,full,1,62.56906218339208,0.3,0.15,0.1,0.15,0.15,0.05,0.1
arithmetic,806,1.0,full,1,65.7261141961066,0.3,0.15,0.1,0.15,0.15,0.05,0.1
geometric,806,0.0,traditional_ppo,3,0.0,0.3,0.15,0.1,0.15,0.15,0.05,0.1
arithmetic,806,0.0,traditional_ppo,3,51.176662309203536,0.3,0.15,0.1,0.15,0.15,0.05,0.1
geometric,806,0.0,a2c_pointer,2,62.03739844926136,0.3,0.15,0.1,0.15,0.15,0.05,0.1
arithmetic,806,0.0,a2c_pointer,2,64.8301204334799,0.3,0.15,0.1,0.15,0.15,0.05,0.1
geometric,807,1.0,full,1,62.741222168352564,0.3,0.15,0.1,0.15,0.15,0.1,0.05
arithmetic,807,1.0,full,1,65.98413915785825,0.3,0.15,0.1,0.15,0.15,0.1,0.05
geometric,807,0.0,traditional_ppo,3,0.0,0.3,0.15,0.1,0.15,0.15,0.1,0.05
arithmetic,807,0.0,traditional_ppo,3,56.00448594516229,0.3,0.15,0.1,0.15,0.15,0.1,0.05
geometric,807,0.0,a2c_pointer,2,62.24079733876906,0.3,0.15,0.1,0.15,0.15,0.1,0.05
arithmetic,807,0.0,a2c_pointer,2,65.12327626877844,0.3,0.15,0.1,0.15,0.15,0.1,0.05
geometric,808,1.0,full,1,67.47286088963399,0.3,0.15,0.15,0.05,0.05,0.1,0.2
arithmetic,808,1.0,full,1,71.22989778604136,0.3,0.15,0.15,0.05,0.05,0.1,0.2
geometric,808,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.05,0.05,0.1,0.2
arithmetic,808,0.0,traditional_ppo,3,45.64064862207107,0.3,0.15,0.15,0.05,0.05,0.1,0.2
geometric,808,0.0,a2c_pointer,2,66.60569868016377,0.3,0.15,0.15,0.05,0.05,0.1,0.2
arithmetic,808,0.0,a2c_pointer,2,69.94478263596702,0.3,0.15,0.15,0.05,0.05,0.1,0.2
geometric,809,1.0,full,1,67.6585137715959,0.3,0.15,0.15,0.05,0.05,0.15,0.15
arithmetic,809,1.0,full,1,71.48792274779304,0.3,0.15,0.15,0.05,0.05,0.15,0.15
geometric,809,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.05,0.05,0.15,0.15
arithmetic,809,0.0,traditional_ppo,3,50.46847225802982,0.3,0.15,0.15,0.05,0.05,0.15,0.15
geometric,809,0.0,a2c_pointer,2,66.82407542524133,0.3,0.15,0.15,0.05,0.05,0.15,0.15
arithmetic,809,0.0,a2c_pointer,2,70.23793847126554,0.3,0.15,0.15,0.05,0.05,0.15,0.15
geometric,810,1.0,full,1,67.84467748105389,0.3,0.15,0.15,0.05,0.05,0.2,0.1
arithmetic,810,1.0,full,1,71.74594770954472,0.3,0.15,0.15,0.05,0.05,0.2,0.1
geometric,810,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.05,0.05,0.2,0.1
arithmetic,810,0.0,traditional_ppo,3,55.29629589398857,0.3,0.15,0.15,0.05,0.05,0.2,0.1
geometric,810,0.0,a2c_pointer,2,67.0431681511394,0.3,0.15,0.15,0.05,0.05,0.2,0.1
arithmetic,810,0.0,a2c_pointer,2,70.53109430656406,0.3,0.15,0.15,0.05,0.05,0.2,0.1
geometric,811,1.0,full,1,65.3275301763667,0.3,0.15,0.15,0.05,0.1,0.05,0.2
arithmetic,811,1.0,full,1,68.93306467836587,0.3,0.15,0.15,0.05,0.1,0.05,0.2
geometric,811,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.05,0.1,0.05,0.2
arithmetic,811,0.0,traditional_ppo,3,43.985418740936474,0.3,0.15,0.15,0.05,0.1,0.05,0.2
geometric,811,0.0,a2c_pointer,2,64.67730460296582,0.3,0.15,0.15,0.05,0.1,0.05,0.2
arithmetic,811,0.0,a2c_pointer,2,67.88919309151464,0.3,0.15,0.15,0.05,0.1,0.05,0.2
geometric,812,1.0,full,1,65.50728013937083,0.3,0.15,0.15,0.05,0.1,0.1,0.15
arithmetic,812,1.0,full,1,69.19108964011755,0.3,0.15,0.15,0.05,0.1,0.1,0.15
geometric,812,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.05,0.1,0.1,0.15
arithmetic,812,0.0,traditional_ppo,3,48.81324237689524,0.3,0.15,0.15,0.05,0.1,0.1,0.15
geometric,812,0.0,a2c_pointer,2,64.88935881963891,0.3,0.15,0.15,0.05,0.1,0.1,0.15
arithmetic,812,0.0,a2c_pointer,2,68.18234892681318,0.3,0.15,0.15,0.05,0.1,0.1,0.15
geometric,813,1.0,full,1,65.68752468787537,0.3,0.15,0.15,0.05,0.1,0.15,0.1
arithmetic,813,1.0,full,1,69.44911460186923,0.3,0.15,0.15,0.05,0.1,0.15,0.1
geometric,813,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.05,0.1,0.15,0.1
arithmetic,813,0.0,traditional_ppo,3,53.64106601285399,0.3,0.15,0.15,0.05,0.1,0.15,0.1
geometric,813,0.0,a2c_pointer,2,65.1021082877775,0.3,0.15,0.15,0.05,0.1,0.15,0.1
arithmetic,813,0.0,a2c_pointer,2,68.4755047621117,0.3,0.15,0.15,0.05,0.1,0.15,0.1
geometric,814,1.0,full,1,65.86826518274181,0.3,0.15,0.15,0.05,0.1,0.2,0.05
arithmetic,814,1.0,full,1,69.70713956362091,0.3,0.15,0.15,0.05,0.1,0.2,0.05
geometric,814,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.05,0.1,0.2,0.05
arithmetic,814,0.0,traditional_ppo,3,58.46888964881275,0.3,0.15,0.15,0.05,0.1,0.2,0.05
geometric,814,0.0,a2c_pointer,2,65.31555528686746,0.3,0.15,0.15,0.05,0.1,0.2,0.05
arithmetic,814,0.0,a2c_pointer,2,68.76866059741022,0.3,0.15,0.15,0.05,0.1,0.2,0.05
geometric,815,1.0,full,1,63.424445972082864,0.3,0.15,0.15,0.05,0.15,0.05,0.15
arithmetic,815,1.0,full,1,66.89425653244206,0.3,0.15,0.15,0.05,0.15,0.05,0.15
geometric,815,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.05,0.15,0.05,0.15
arithmetic,815,0.0,traditional_ppo,3,47.15801249576065,0.3,0.15,0.15,0.05,0.15,0.05,0.15
geometric,815,0.0,a2c_pointer,2,63.010656881208085,0.3,0.15,0.15,0.05,0.15,0.05,0.15
arithmetic,815,0.0,a2c_pointer,2,66.1267593823608,0.3,0.15,0.15,0.05,0.15,0.05,0.15
geometric,816,1.0,full,1,63.59895956208486,0.3,0.15,0.15,0.05,0.15,0.1,0.1
arithmetic,816,1.0,full,1,67.15228149419373,0.3,0.15,0.15,0.05,0.15,0.1,0.1
geometric,816,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.05,0.15,0.1,0.1
arithmetic,816,0.0,traditional_ppo,3,51.98583613171941,0.3,0.15,0.15,0.05,0.15,0.1,0.1
geometric,816,0.0,a2c_pointer,2,63.217246744051394,0.3,0.15,0.15,0.05,0.15,0.1,0.1
arithmetic,816,0.0,a2c_pointer,2,66.41991521765934,0.3,0.15,0.15,0.05,0.15,0.1,0.1
geometric,817,1.0,full,1,63.77395332960559,0.3,0.15,0.15,0.05,0.15,0.15,0.05
arithmetic,817,1.0,full,1,67.41030645594542,0.3,0.15,0.15,0.05,0.15,0.15,0.05
geometric,817,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.05,0.15,0.15,0.05
arithmetic,817,0.0,traditional_ppo,3,56.81365976767816,0.3,0.15,0.15,0.05,0.15,0.15,0.05
geometric,817,0.0,a2c_pointer,2,63.42451394265887,0.3,0.15,0.15,0.05,0.15,0.15,0.05
arithmetic,817,0.0,a2c_pointer,2,66.71307105295784,0.3,0.15,0.15,0.05,0.15,0.15,0.05
geometric,818,1.0,full,1,66.8556541051112,0.3,0.15,0.15,0.1,0.05,0.05,0.2
arithmetic,818,1.0,full,1,70.41975535243476,0.3,0.15,0.15,0.1,0.05,0.05,0.2
geometric,818,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.1,0.05,0.05,0.2
arithmetic,818,0.0,traditional_ppo,3,45.144992245619,0.3,0.15,0.15,0.1,0.05,0.05,0.2
geometric,818,0.0,a2c_pointer,2,65.98335875576797,0.3,0.15,0.15,0.1,0.05,0.05,0.2
arithmetic,818,0.0,a2c_pointer,2,69.15287626710487,0.3,0.15,0.15,0.1,0.05,0.05,0.2
geometric,819,1.0,full,1,67.03960873066599,0.3,0.15,0.15,0.1,0.05,0.1,0.15
arithmetic,819,1.0,full,1,70.67778031418645,0.3,0.15,0.15,0.1,0.05,0.1,0.15
geometric,819,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.1,0.05,0.1,0.15
arithmetic,819,0.0,traditional_ppo,3,49.97281588157776,0.3,0.15,0.15,0.1,0.05,0.1,0.15
geometric,819,0.0,a2c_pointer,2,66.19969506632246,0.3,0.15,0.15,0.1,0.05,0.1,0.15
arithmetic,819,0.0,a2c_pointer,2,69.44603210240341,0.3,0.15,0.15,0.1,0.05,0.1,0.15
geometric,820,1.0,full,1,67.22406951093149,0.3,0.15,0.15,0.1,0.05,0.15,0.1
arithmetic,820,1.0,full,1,70.93580527593814,0.3,0.15,0.15,0.1,0.05,0.15,0.1
geometric,820,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.1,0.05,0.15,0.1
arithmetic,820,0.0,traditional_ppo,3,54.80063951753652,0.3,0.15,0.15,0.1,0.05,0.15,0.1
geometric,820,0.0,a2c_pointer,2,66.41674066782767,0.3,0.15,0.15,0.1,0.05,0.15,0.1
arithmetic,820,0.0,a2c_pointer,2,69.73918793770194,0.3,0.15,0.15,0.1,0.05,0.15,0.1
geometric,821,1.0,full,1,67.40903783860216,0.3,0.15,0.15,0.1,0.05,0.2,0.05
arithmetic,821,1.0,full,1,71.19383023768981,0.3,0.15,0.15,0.1,0.05,0.2,0.05
geometric,821,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.1,0.05,0.2,0.05
arithmetic,821,0.0,traditional_ppo,3,59.62846315349528,0.3,0.15,0.15,0.1,0.05,0.2,0.05
geometric,821,0.0,a2c_pointer,2,66.63449788580007,0.3,0.15,0.15,0.1,0.05,0.2,0.05
arithmetic,821,0.0,a2c_pointer,2,70.03234377300046,0.3,0.15,0.15,0.1,0.05,0.2,0.05
geometric,822,1.0,full,1,64.90805346949851,0.3,0.15,0.15,0.1,0.1,0.05,0.15
arithmetic,822,1.0,full,1,68.38094720651095,0.3,0.15,0.15,0.1,0.1,0.05,0.15
geometric,822,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.1,0.1,0.05,0.15
arithmetic,822,0.0,traditional_ppo,3,48.31758600044317,0.3,0.15,0.15,0.1,0.1,0.05,0.15
geometric,822,0.0,a2c_pointer,2,64.28305576356225,0.3,0.15,0.15,0.1,0.1,0.05,0.15
arithmetic,822,0.0,a2c_pointer,2,67.39044255795103,0.3,0.15,0.15,0.1,0.1,0.05,0.15
geometric,823,1.0,full,1,65.08664923422917,0.3,0.15,0.15,0.1,0.1,0.1,0.1
arithmetic,823,1.0,full,1,68.63897216826265,0.3,0.15,0.15,0.1,0.1,0.1,0.1
geometric,823,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.1,0.1,0.1,0.1
arithmetic,823,0.0,traditional_ppo,3,53.14540963640194,0.3,0.15,0.15,0.1,0.1,0.1,0.1
geometric,823,0.0,a2c_pointer,2,64.49381737644909,0.3,0.15,0.15,0.1,0.1,0.1,0.1
arithmetic,823,0.0,a2c_pointer,2,67.68359839324958,0.3,0.15,0.15,0.1,0.1,0.1,0.1
geometric,824,1.0,full,1,65.26573640866134,0.3,0.15,0.15,0.1,0.1,0.15,0.05
arithmetic,824,1.0,full,1,68.89699713001431,0.3,0.15,0.15,0.1,0.1,0.15,0.05
geometric,824,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.1,0.1,0.15,0.05
arithmetic,824,0.0,traditional_ppo,3,57.973233272360694,0.3,0.15,0.15,0.1,0.1,0.15,0.05
geometric,824,0.0,a2c_pointer,2,64.70527000280657,0.3,0.15,0.15,0.1,0.1,0.15,0.05
arithmetic,824,0.0,a2c_pointer,2,67.9767542285481,0.3,0.15,0.15,0.1,0.1,0.15,0.05
geometric,825,1.0,full,1,63.017189220457915,0.3,0.15,0.15,0.1,0.15,0.05,0.1
arithmetic,825,1.0,full,1,66.34213906058714,0.3,0.15,0.15,0.1,0.15,0.05,0.1
geometric,825,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.1,0.15,0.05,0.1
arithmetic,825,0.0,traditional_ppo,3,51.49017975526735,0.3,0.15,0.15,0.1,0.15,0.05,0.1
geometric,825,0.0,a2c_pointer,2,62.62656730762474,0.3,0.15,0.15,0.1,0.15,0.05,0.1
arithmetic,825,0.0,a2c_pointer,2,65.62800884879721,0.3,0.15,0.15,0.1,0.15,0.05,0.1
geometric,826,1.0,full,1,63.190582235629655,0.3,0.15,0.15,0.1,0.15,0.1,0.05
arithmetic,826,1.0,full,1,66.60016402233882,0.3,0.15,0.15,0.1,0.15,0.1,0.05
geometric,826,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.1,0.15,0.1,0.05
arithmetic,826,0.0,traditional_ppo,3,56.3180033912261,0.3,0.15,0.15,0.1,0.15,0.1,0.05
geometric,826,0.0,a2c_pointer,2,62.83189787535426,0.3,0.15,0.15,0.1,0.15,0.1,0.05
arithmetic,826,0.0,a2c_pointer,2,65.92116468409573,0.3,0.15,0.15,0.1,0.15,0.1,0.05
geometric,827,1.0,full,1,66.4263651124948,0.3,0.15,0.15,0.15,0.05,0.05,0.15
arithmetic,827,1.0,full,1,69.86763788057986,0.3,0.15,0.15,0.15,0.05,0.05,0.15
geometric,827,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.15,0.05,0.05,0.15
arithmetic,827,0.0,traditional_ppo,3,49.477159505125705,0.3,0.15,0.15,0.15,0.05,0.05,0.15
geometric,827,0.0,a2c_pointer,2,65.58114869508127,0.3,0.15,0.15,0.15,0.05,0.05,0.15
arithmetic,827,0.0,a2c_pointer,2,68.65412573354128,0.3,0.15,0.15,0.15,0.05,0.05,0.15
geometric,828,1.0,full,1,66.60913854108205,0.3,0.15,0.15,0.15,0.05,0.1,0.1
arithmetic,828,1.0,full,1,70.12566284233155,0.3,0.15,0.15,0.15,0.05,0.1,0.1
geometric,828,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.15,0.05,0.1,0.1
arithmetic,828,0.0,traditional_ppo,3,54.30498314108446,0.3,0.15,0.15,0.15,0.05,0.1,0.1
geometric,828,0.0,a2c_pointer,2,65.7961662997948,0.3,0.15,0.15,0.15,0.05,0.1,0.1
arithmetic,828,0.0,a2c_pointer,2,68.9472815688398,0.3,0.15,0.15,0.15,0.05,0.1,0.1
geometric,829,1.0,full,1,66.7924148742937,0.3,0.15,0.15,0.15,0.05,0.15,0.05
arithmetic,829,1.0,full,1,70.38368780408322,0.3,0.15,0.15,0.15,0.05,0.15,0.05
geometric,829,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.15,0.05,0.15,0.05
arithmetic,829,0.0,traditional_ppo,3,59.13280677704322,0.3,0.15,0.15,0.15,0.05,0.15,0.05
geometric,829,0.0,a2c_pointer,2,66.01188887188472,0.3,0.15,0.15,0.15,0.05,0.15,0.05
arithmetic,829,0.0,a2c_pointer,2,69.24043740413833,0.3,0.15,0.15,0.15,0.05,0.15,0.05
geometric,830,1.0,full,1,64.49127027801549,0.3,0.15,0.15,0.15,0.1,0.05,0.1
arithmetic,830,1.0,full,1,67.82882973465605,0.3,0.15,0.15,0.15,0.1,0.05,0.1
geometric,830,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.15,0.1,0.05,0.1
arithmetic,830,0.0,traditional_ppo,3,52.64975325994988,0.3,0.15,0.15,0.15,0.1,0.05,0.1
geometric,830,0.0,a2c_pointer,2,63.89121011873093,0.3,0.15,0.15,0.15,0.1,0.05,0.1
arithmetic,830,0.0,a2c_pointer,2,66.89169202438744,0.3,0.15,0.15,0.15,0.1,0.05,0.1
geometric,831,1.0,full,1,64.66871925573236,0.3,0.15,0.15,0.15,0.1,0.1,0.05
arithmetic,831,1.0,full,1,68.08685469640771,0.3,0.15,0.15,0.15,0.1,0.1,0.05
geometric,831,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.15,0.1,0.1,0.05
arithmetic,831,0.0,traditional_ppo,3,57.47757689590863,0.3,0.15,0.15,0.15,0.1,0.1,0.05
geometric,831,0.0,a2c_pointer,2,64.10068700706437,0.3,0.15,0.15,0.15,0.1,0.1,0.05
arithmetic,831,0.0,a2c_pointer,2,67.18484785968596,0.3,0.15,0.15,0.15,0.1,0.1,0.05
geometric,832,1.0,full,1,62.61254751827017,0.3,0.15,0.15,0.15,0.15,0.05,0.05
arithmetic,832,1.0,full,1,65.79002158873223,0.3,0.15,0.15,0.15,0.15,0.05,0.05
geometric,832,0.0,traditional_ppo,3,0.0,0.3,0.15,0.15,0.15,0.15,0.05,0.05
arithmetic,832,0.0,traditional_ppo,3,55.82234701477405,0.3,0.15,0.15,0.15,0.15,0.05,0.05
geometric,832,0.0,a2c_pointer,2,62.24481900150053,0.3,0.15,0.15,0.15,0.15,0.05,0.05
arithmetic,832,0.0,a2c_pointer,2,65.1292583152336,0.3,0.15,0.15,0.15,0.15,0.05,0.05
geometric,833,1.0,full,1,67.33448222143184,0.3,0.15,0.2,0.05,0.05,0.05,0.2
arithmetic,833,1.0,full,1,71.03578021691534,0.3,0.15,0.2,0.05,0.05,0.05,0.2
geometric,833,0.0,traditional_ppo,3,0.0,0.3,0.15,0.2,0.05,0.05,0.05,0.2
arithmetic,833,0.0,traditional_ppo,3,45.45850969168283,0.3,0.15,0.2,0.05,0.05,0.05,0.2
geometric,833,0.0,a2c_pointer,2,66.6100023791448,0.3,0.15,0.2,0.05,0.05,0.05,0.2
arithmetic,833,0.0,a2c_pointer,2,69.95076468242219,0.3,0.15,0.2,0.05,0.05,0.05,0.2
geometric,834,1.0,full,1,67.51975435181133,0.3,0.15,0.2,0.05,0.05,0.1,0.15
arithmetic,834,1.0,full,1,71.29380517866703,0.3,0.15,0.2,0.05,0.05,0.1,0.15
geometric,834,0.0,traditional_ppo,3,0.0,0.3,0.15,0.2,0.05,0.05,0.1,0.15
arithmetic,834,0.0,traditional_ppo,3,50.286333327641586,0.3,0.15,0.2,0.05,0.05,0.1,0.15
geometric,834,0.0,a2c_pointer,2,66.82839323454316,0.3,0.15,0.2,0.05,0.05,0.1,0.15
arithmetic,834,0.0,a2c_pointer,2,70.24392051772071,0.3,0.15,0.2,0.05,0.05,0.1,0.15
geometric,835,1.0,full,1,67.70553626204155,0.3,0.15,0.2,0.05,0.05,0.15,0.1
arithmetic,835,1.0,full,1,71.5518301404187,0.3,0.15,0.2,0.05,0.05,0.15,0.1
geometric,835,0.0,traditional_ppo,3,0.0,0.3,0.15,0.2,0.05,0.05,0.15,0.1
arithmetic,835,0.0,traditional_ppo,3,55.11415696360034,0.3,0.15,0.2,0.05,0.05,0.15,0.1
geometric,835,0.0,a2c_pointer,2,67.04750011702481,0.3,0.15,0.2,0.05,0.05,0.15,0.1
arithmetic,835,0.0,a2c_pointer,2,70.53707635301923,0.3,0.15,0.2,0.05,0.05,0.15,0.1
geometric,836,1.0,full,1,67.89182935479161,0.3,0.15,0.2,0.05,0.05,0.2,0.05
arithmetic,836,1.0,full,1,71.80985510217039,0.3,0.15,0.2,0.05,0.05,0.2,0.05
geometric,836,0.0,traditional_ppo,3,0.0,0.3,0.15,0.2,0.05,0.05,0.2,0.05
arithmetic,836,0.0,traditional_ppo,3,59.941980599559095,0.3,0.15,0.2,0.05,0.05,0.2,0.05
geometric,836,0.0,a2c_pointer,2,67.26732537419164,0.3,0.15,0.2,0.05,0.05,0.2,0.05
arithmetic,836,0.0,a2c_pointer,2,70.83023218831777,0.3,0.15,0.2,0.05,0.05,0.2,0.05
geometric,837,1.0,full,1,65.37293263929878,0.3,0.15,0.2,0.05,0.1,0.05,0.15
arithmetic,837,1.0,full,1,68.99697207099152,0.3,0.15,0.2,0.05,0.1,0.05,0.15
geometric,837,0.0,traditional_ppo,3,0.0,0.3,0.15,0.2,0.05,0.1,0.05,0.15
arithmetic,837,0.0,traditional_ppo,3,48.631103446507,0.3,0.15,0.2,0.05,0.1,0.05,0.15
geometric,837,0.0,a2c_pointer,2,64.89355161804755,0.3,0.15,0.2,0.05,0.1,0.05,0.15
arithmetic,837,0.0,a2c_pointer,2,68.18833097326834,0.3,0.15,0.2,0.05,0.1,0.05,0.15
geometric,838,1.0,full,1,65.55280752805798,0.3,0.15,0.2,0.05,0.1,0.1,0.1
arithmetic,838,1.0,full,1,69.25499703274322,0.3,0.15,0.2,0.05,0.1,0.1,0.1
geometric,838,0.0,traditional_ppo,3,0.0,0.3,0.15,0.2,0.05,0.1,0.1,0.1
arithmetic,838,0.0,traditional_ppo,3,53.45892708246577,0.3,0.15,0.2,0.05,0.1,0.1,0.1
geometric,838,0.0,a2c_pointer,2,65.1063148329028,0.3,0.15,0.2,0.05,0.1,0.1,0.1
arithmetic,838,0.0,a2c_pointer,2,68.48148680856688,0.3,0.15,0.2,0.05,0.1,0.1,0.1
geometric,839,1.0,full,1,65.73317734605317,0.3,0.15,0.2,0.05,0.1,0.15,0.05
arithmetic,839,1.0,full,1,69.51302199449488,0.3,0.15,0.2,0.05,0.1,0.15,0.05
geometric,839,0.0,traditional_ppo,3,0.0,0.3,0.15,0.2,0.05,0.1,0.15,0.05
arithmetic,839,0.0,traditional_ppo,3,58.28675071842451,0.3,0.15,0.2,0.05,0.1,0.15,0.05
geometric,839,0.0,a2c_pointer,2,65.31977562378013,0.3,0.15,0.2,0.05,0.1,0.15,0.05
arithmetic,839,0.0,a2c_pointer,2,68.77464264386539,0.3,0.15,0.2,0.05,0.1,0.15,0.05
geometric,840,1.0,full,1,63.46852579646109,0.3,0.15,0.2,0.05,0.15,0.05,0.1
arithmetic,840,1.0,full,1,66.95816392506771,0.3,0.15,0.2,0.05,0.15,0.05,0.1
geometric,840,0.0,traditional_ppo,3,0.0,0.3,0.15,0.2,0.05,0.15,0.05,0.1
arithmetic,840,0.0,traditional_ppo,3,51.80369720133117,0.3,0.15,0.2,0.05,0.15,0.05,0.1
geometric,840,0.0,a2c_pointer,2,63.22133149964719,0.3,0.15,0.2,0.05,0.15,0.05,0.1
arithmetic,840,0.0,a2c_pointer,2,66.4258972641145,0.3,0.15,0.2,0.05,0.15,0.05,0.1
geometric,841,1.0,full,1,63.64316067295254,0.3,0.15,0.2,0.05,0.15,0.1,0.05
arithmetic,841,1.0,full,1,67.21618888681938,0.3,0.15,0.2,0.05,0.15,0.1,0.05
geometric,841,0.0,traditional_ppo,3,0.0,0.3,0.15,0.2,0.05,0.15,0.1,0.05
arithmetic,841,0.0,traditional_ppo,3,56.631520837289926,0.3,0.15,0.2,0.05,0.15,0.1,0.05
geometric,841,0.0,a2c_pointer,2,63.42861209073683,0.3,0.15,0.2,0.05,0.15,0.1,0.05
arithmetic,841,0.0,a2c_pointer,2,66.71905309941303,0.3,0.15,0.2,0.05,0.15,0.1,0.05
geometric,842,1.0,full,1,66.90211861018456,0.3,0.15,0.2,0.1,0.05,0.05,0.15
arithmetic,842,1.0,full,1,70.48366274506044,0.3,0.15,0.2,0.1,0.05,0.05,0.15
geometric,842,0.0,traditional_ppo,3,0.0,0.3,0.15,0.2,0.1,0.05,0.05,0.15
arithmetic,842,0.0,traditional_ppo,3,49.790676951189525,0.3,0.15,0.2,0.1,0.05,0.05,0.15
geometric,842,0.0,a2c_pointer,2,66.20397253155211,0.3,0.15,0.2,0.1,0.05,0.05,0.15
arithmetic,842,0.0,a2c_pointer,2,69.45201414885858,0.3,0.15,0.2,0.1,0.05,0.05,0.15
geometric,843,1.0,full,1,67.08620108372388,0.3,0.15,0.2,0.1,0.05,0.1,0.1
arithmetic,843,1.0,full,1,70.74168770681213,0.3,0.15,0.2,0.1,0.05,0.1,0.1
geometric,843,0.0,traditional_ppo,3,0.0,0.3,0.15,0.2,0.1,0.05,0.1,0.1
arithmetic,843,0.0,traditional_ppo,3,54.61850058714829,0.3,0.15,0.2,0.1,0.05,0.1,0.1
geometric,843,0.0,a2c_pointer,2,66.42103215736684,0.3,0.15,0.2,0.1,0.05,0.1,0.1
